"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
622,"60","RL",90,10800,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","1Fam","2Story",6,7,1974,1997,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",956,"Rec",182,384,1522,"GasA","TA","Y","SBrkr",1548,1066,0,2614,0,0,2,1,4,1,"TA",9,"Typ",1,"Attchd",1974,"RFn",2,624,"TA","TA","Y",38,243,0,0,0,0,0,6,2008,"WD","Normal",2.51676008290949
436,"60","RL",43,10667,"Pave","IR2","Lvl","AllPub","CulDSac","Gtl","CollgCr","PosN","1Fam","2Story",7,6,1996,1996,"Gable","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",385,"ALQ",344,70,799,"GasA","Ex","Y","SBrkr",827,834,0,1661,1,0,2,1,3,1,"Gd",6,"Typ",1,"Attchd",1996,"RFn",2,550,"TA","TA","Y",158,61,0,0,0,0,0,4,2009,"ConLw","Normal",2.50669599128397
551,"120","RL",53,4043,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NPkVill","Norm","TwnhsE","1Story",6,6,1977,1977,"Gable","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",559,"Unf",0,510,1069,"GasA","TA","Y","SBrkr",1069,0,0,1069,0,0,2,0,2,1,"TA",4,"Typ",0,"Attchd",1977,"RFn",2,440,"TA","TA","Y",0,55,0,0,200,0,0,10,2008,"COD","Abnorml",2.47227703941949
339,"20","RL",91,14145,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NWAmes","Norm","1Fam","1Story",7,7,1984,1998,"Gable","None",0,"Gd","TA","CBlock","Gd","TA","Mn","ALQ",213,"Unf",0,995,1208,"GasA","Ex","Y","SBrkr",1621,0,0,1621,1,0,2,0,3,1,"Gd",8,"Typ",0,"Attchd",1984,"RFn",2,440,"TA","TA","Y",108,45,0,0,0,0,400,5,2006,"WD","Normal",2.50295080095004
645,"20","FV",85,9187,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","1Fam","1Story",9,5,2009,2009,"Gable","Stone",162,"Ex","TA","PConc","Ex","TA","Mn","GLQ",1121,"Unf",0,645,1766,"GasA","Ex","Y","SBrkr",1766,0,0,1766,1,0,2,1,2,1,"Ex",7,"Typ",1,"Attchd",2009,"Fin",3,478,"TA","TA","Y",195,130,0,0,0,0,0,10,2009,"New","Partial",2.55128944159831
381,"50","RL",50,5000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Norm","1Fam","1.5Fin",5,6,1924,1950,"Gable","None",0,"TA","TA","BrkTil","TA","TA","No","LwQ",218,"Unf",0,808,1026,"GasA","TA","Y","SBrkr",1026,665,0,1691,0,0,2,0,3,1,"Gd",6,"Typ",1,"Detchd",1924,"Unf",1,308,"TA","TA","Y",0,0,242,0,0,0,0,5,2010,"WD","Normal",2.46401853462544
1305,"160","RM",32,3363,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","TwnhsE","2Story",7,5,2004,2004,"Gable","Stone",117,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,976,976,"GasA","Ex","Y","SBrkr",976,732,0,1708,0,0,2,0,3,1,"Gd",7,"Maj1",0,"Detchd",2004,"Unf",2,380,"TA","TA","Y",0,40,0,0,0,0,0,4,2006,"WD","Normal",2.46600324507219
617,"60","RL",69,7861,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","1Fam","2Story",6,5,2002,2003,"Gable","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",457,"Unf",0,326,783,"GasA","Ex","Y","SBrkr",807,702,0,1509,1,0,2,1,3,1,"Gd",7,"Typ",1,"Attchd",2002,"Fin",2,393,"TA","TA","Y",100,75,0,0,0,0,0,6,2006,"WD","Normal",2.49471949026754
1165,"80","RL",69,16157,"Pave","IR1","Lvl","AllPub","FR2","Gtl","Veenker","Feedr","1Fam","SLvl",5,7,1978,1978,"Gable","None",0,"TA","TA","PConc","Gd","TA","Gd","ALQ",680,"Rec",391,289,1360,"GasA","Ex","Y","SBrkr",1432,0,0,1432,1,0,1,1,2,1,"Gd",5,"Typ",1,"Attchd",1978,"Unf",2,588,"TA","TA","Y",168,180,0,0,0,0,0,6,2007,"WD","Normal",2.49943505275444
934,"20","RL",63,8487,"Pave","Reg","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","1Fam","1Story",7,5,2004,2004,"Gable","BrkFace",210,"Gd","TA","PConc","Gd","TA","Av","GLQ",20,"Unf",0,1480,1500,"GasA","Ex","Y","SBrkr",1500,0,0,1500,0,0,2,0,3,1,"Gd",6,"Typ",0,"Attchd",2004,"RFn",2,570,"TA","TA","Y",192,36,0,0,0,0,0,8,2009,"WD","Normal",2.49772245467388
616,"85","RL",80,8800,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","1Fam","SFoyer",6,7,1963,1963,"Gable","BrkFace",156,"TA","Gd","PConc","TA","TA","Gd","GLQ",763,"Unf",0,173,936,"GasA","Ex","Y","SBrkr",1054,0,0,1054,1,0,1,0,3,1,"Gd",6,"Typ",0,"Attchd",1963,"RFn",2,480,"TA","TA","Y",120,0,0,0,0,0,0,5,2010,"WD","Abnorml",2.47075525581772
1320,"20","RL",75,10215,"Pave","Reg","Bnk","AllPub","Inside","Gtl","Edwards","Norm","1Fam","1Story",4,5,1954,1954,"Hip","BrkFace",132,"TA","TA","PConc","TA","TA","No","ALQ",492,"Unf",0,372,864,"GasA","Ex","Y","SBrkr",948,0,0,948,0,0,1,0,3,1,"TA",5,"Typ",0,"Attchd",1954,"Unf",1,248,"TA","TA","Y",0,0,0,0,0,0,0,2,2007,"WD","Normal",2.45249411658546
770,"60","RL",47,53504,"Pave","IR2","HLS","AllPub","CulDSac","Mod","StoneBr","Norm","1Fam","2Story",8,5,2003,2003,"Hip","BrkFace",603,"Ex","TA","PConc","Gd","TA","Gd","ALQ",1416,"Unf",0,234,1650,"GasA","Ex","Y","SBrkr",1690,1589,0,3279,1,0,3,1,4,1,"Ex",12,"Mod",1,"BuiltIn",2003,"Fin",3,841,"TA","TA","Y",503,36,0,0,210,0,0,6,2010,"WD","Normal",2.57988448946012
1458,"70","RL",66,9042,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","1Fam","2Story",7,9,1941,2006,"Gable","None",0,"Ex","Gd","Stone","TA","Gd","No","GLQ",275,"Unf",0,877,1152,"GasA","Ex","Y","SBrkr",1188,1152,0,2340,0,0,2,0,4,1,"Gd",9,"Typ",2,"Attchd",1941,"RFn",1,252,"TA","TA","Y",0,60,0,0,0,0,2500,5,2010,"WD","Normal",2.52517885500886
1123,"20","RL",69,8926,"Pave","IR1","Lvl","AllPub","Corner","Gtl","Edwards","Norm","1Fam","1Story",4,3,1956,1956,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,672,672,"GasA","Ex","Y","FuseA",960,0,0,960,0,0,1,0,3,1,"TA",5,"Typ",0,"Basment",1956,"Unf",1,288,"TA","TA","Y",64,0,0,0,160,0,0,10,2009,"COD","Abnorml",2.45326582954919
1282,"20","RL",50,8049,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Timber","Norm","1Fam","1Story",7,5,1990,1990,"Hip","BrkFace",54,"TA","TA","CBlock","Gd","TA","No","ALQ",1053,"Unf",0,256,1309,"GasA","TA","Y","SBrkr",1339,0,0,1339,1,0,2,0,2,1,"TA",6,"Typ",1,"Attchd",1990,"Fin",2,484,"Gd","Gd","Y",0,58,0,0,90,0,0,7,2006,"WD","Normal",2.49326430457934
729,"90","RL",85,11475,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Duplex","1Story",5,5,1958,1958,"Gable","BrkFace",95,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1584,1584,"GasA","TA","Y","SBrkr",1776,0,0,1776,1,0,2,0,4,2,"TA",9,"Typ",0,"Detchd",1968,"Unf",3,888,"TA","TA","Y",0,25,0,0,0,0,0,7,2009,"COD","Abnorml",2.4517148155804
1375,"60","FV",85,10625,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","1Fam","2Story",7,5,2005,2005,"Gable","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1026,1026,"GasA","Ex","Y","SBrkr",1026,932,0,1958,0,0,2,1,3,1,"Gd",9,"Typ",1,"Attchd",2005,"Fin",3,936,"TA","TA","Y",154,210,0,0,0,0,0,7,2008,"WD","Normal",2.52004984616068
140,"60","RL",65,15426,"Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","1Fam","2Story",6,5,1997,1997,"Gable","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",821,"Unf",0,107,928,"GasA","Ex","Y","SBrkr",928,836,0,1764,1,0,2,1,3,1,"Gd",7,"Typ",0,"Attchd",1997,"RFn",2,470,"TA","TA","Y",276,99,0,0,0,0,0,8,2009,"WD","Normal",2.51384512637517
13,"20","RL",69,12968,"Pave","IR2","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","1Fam","1Story",5,6,1962,1962,"Hip","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",737,"Unf",0,175,912,"GasA","TA","Y","SBrkr",912,0,0,912,1,0,1,0,2,1,"TA",4,"Typ",0,"Detchd",1962,"Unf",1,352,"TA","TA","Y",140,0,0,0,176,0,0,9,2008,"WD","Normal",2.4746516278832
1251,"20","RL",93,11160,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","1Fam","1Story",7,5,1968,1968,"Hip","None",0,"Gd","TA","CBlock","TA","TA","No","ALQ",1065,"Unf",0,1045,2110,"GasA","Ex","Y","SBrkr",2110,0,0,2110,1,0,2,1,3,1,"Ex",8,"Typ",2,"Attchd",1968,"Fin",2,522,"TA","TA","Y",0,0,0,0,0,0,0,4,2010,"WD","Normal",2.5180934506012
874,"40","RL",60,12144,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,7,1949,1950,"Gable","None",0,"Gd","TA","CBlock","TA","TA","No","Rec",375,"Unf",0,457,832,"GasA","Gd","Y","SBrkr",1036,0,232,1268,0,0,1,0,3,1,"TA",6,"Typ",1,"Attchd",1949,"Unf",1,288,"TA","TA","Y",0,28,0,0,0,0,0,9,2009,"WD","Normal",2.46793887510978
788,"60","RL",76,10142,"Pave","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","1Fam","2Story",7,5,2004,2004,"Gable","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",656,"Unf",0,300,956,"GasA","Ex","Y","SBrkr",956,1128,0,2084,1,0,2,1,4,1,"Gd",8,"Typ",0,"BuiltIn",2004,"RFn",2,618,"TA","TA","Y",0,45,0,0,0,0,0,1,2010,"WD","Normal",2.51436785281284
1416,"120","RL",51,3635,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","TwnhsE","1Story",7,5,2007,2007,"Hip","BrkFace",130,"Gd","TA","PConc","Gd","TA","No","ALQ",988,"Unf",0,398,1386,"GasA","Ex","Y","SBrkr",1569,0,0,1569,0,1,2,0,1,1,"Gd",7,"Typ",1,"Attchd",2007,"RFn",3,660,"TA","TA","Y",143,20,0,0,0,0,0,5,2009,"WD","Normal",2.49135837016976
966,"60","RL",65,10237,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","1Fam","2Story",6,5,2005,2007,"Gable","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,783,783,"GasA","Ex","Y","SBrkr",783,701,0,1484,0,0,2,1,3,1,"Gd",8,"Typ",1,"Attchd",2005,"Fin",2,393,"TA","TA","Y",0,72,0,0,0,0,0,7,2007,"New","Partial",2.4927576060118
469,"20","RL",98,11428,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","1Fam","1Story",8,5,2006,2006,"Gable","Stone",248,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1626,1626,"GasA","Ex","Y","SBrkr",1634,0,0,1634,0,0,2,0,3,1,"Gd",7,"Typ",1,"Attchd",2006,"RFn",3,866,"TA","TA","Y",0,44,0,0,0,0,0,5,2007,"WD","Normal",2.52004984616068
1081,"20","RL",80,11040,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","1Fam","1Story",6,7,1971,2004,"Gable","BrkFace",144,"Gd","Gd","CBlock","TA","TA","No","ALQ",656,"Unf",0,602,1258,"GasA","Ex","Y","SBrkr",1258,0,0,1258,0,1,2,0,3,1,"Gd",5,"Typ",0,"Attchd",1971,"RFn",2,528,"TA","TA","Y",55,0,0,216,0,0,0,10,2008,"COD","Abnorml",2.47523410631641
696,"20","RL",54,13811,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Timber","Norm","1Fam","1Story",6,6,1987,1987,"Gable","BrkFace",72,"TA","TA","CBlock","Gd","Gd","No","GLQ",980,"LwQ",40,92,1112,"GasA","Gd","Y","SBrkr",1137,0,0,1137,1,0,2,0,2,1,"Gd",5,"Typ",1,"Attchd",1987,"Unf",2,551,"TA","TA","Y",125,0,0,0,0,0,0,7,2006,"WD","Normal",2.49140542642141
608,"20","RL",78,7800,"Pave","Reg","Bnk","AllPub","Inside","Mod","Edwards","Norm","1Fam","2Story",5,8,1948,2002,"Gable","None",0,"TA","Gd","CBlock","TA","Gd","No","GLQ",603,"Unf",0,293,896,"GasA","Ex","Y","SBrkr",1112,896,0,2008,1,0,3,0,3,1,"Ex",8,"Typ",0,"Attchd",1948,"Unf",1,230,"TA","TA","Y",103,0,0,0,0,0,0,8,2006,"WD","Normal",2.51153687027853
1359,"160","FV",69,2117,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Twnhs","2Story",6,5,2000,2000,"Gable","BrkFace",216,"Gd","TA","PConc","Gd","TA","No","GLQ",378,"Unf",0,378,756,"GasA","Ex","Y","SBrkr",769,804,0,1573,0,0,2,1,3,1,"Gd",5,"Typ",0,"Detchd",2000,"Unf",2,440,"TA","TA","Y",0,32,0,0,0,0,0,6,2010,"WD","Normal",2.49210781636233
137,"20","RL",69,10355,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","1Fam","1Story",5,5,1967,1967,"Gable","BrkFace",196,"TA","TA","CBlock","TA","TA","No","BLQ",695,"Unf",0,519,1214,"GasA","TA","Y","SBrkr",1214,0,0,1214,0,0,2,0,3,1,"TA",5,"Typ",1,"Attchd",1967,"RFn",1,318,"TA","TA","Y",0,111,0,0,0,0,0,7,2007,"WD","Normal",2.47406474729747
1434,"60","RL",93,10261,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","1Fam","2Story",6,5,2000,2000,"Gable","BrkFace",318,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,936,936,"GasA","Ex","Y","SBrkr",962,830,0,1792,1,0,2,1,3,1,"TA",8,"Typ",1,"Attchd",2000,"Fin",2,451,"TA","TA","Y",0,0,0,0,0,0,0,5,2008,"WD","Normal",2.49619161091841
1072,"60","RL",78,11700,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","RRAn","1Fam","2Story",6,6,1968,1968,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","Rec",298,"Unf",0,429,727,"GasA","Ex","Y","SBrkr",829,727,0,1556,0,0,1,1,4,1,"TA",8,"Typ",0,"Attchd",1968,"Unf",2,441,"TA","TA","Y",0,0,0,0,0,0,0,5,2009,"WD","Normal",2.48028832517491
478,"60","RL",105,13693,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","1Fam","2Story",9,5,2006,2006,"Hip","BrkFace",772,"Ex","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,2153,2153,"GasA","Ex","Y","SBrkr",2069,574,0,2643,0,0,2,1,3,1,"Ex",9,"Typ",1,"BuiltIn",2006,"Fin",3,694,"TA","TA","Y",414,84,0,0,0,0,0,3,2007,"WD","Normal",2.55318243892082
883,"60","RL",69,9636,"Pave","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","1Fam","2Story",6,5,1992,1993,"Gable","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,808,808,"GasA","Gd","Y","SBrkr",808,785,0,1593,0,0,2,1,3,1,"TA",7,"Typ",1,"BuiltIn",1993,"RFn",2,389,"TA","TA","Y",342,40,0,0,0,0,0,12,2009,"WD","Normal",2.49234051909141
1298,"180","RM",35,3675,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","TwnhsE","SFoyer",6,5,2005,2006,"Gable","BrkFace",82,"TA","TA","PConc","Gd","TA","Gd","GLQ",547,"Unf",0,0,547,"GasA","Gd","Y","SBrkr",1072,0,0,1072,1,0,2,0,2,1,"TA",5,"Typ",0,"Basment",2005,"Fin",2,525,"TA","TA","Y",0,44,0,0,0,0,0,6,2006,"New","Partial",2.47227703941949
332,"20","RL",70,8176,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,6,1958,1992,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","Rec",846,"Unf",0,210,1056,"GasA","Fa","Y","SBrkr",1056,0,0,1056,1,0,1,0,3,1,"TA",6,"Typ",0,"Attchd",1958,"RFn",1,308,"TA","TA","Y",0,0,0,0,0,0,0,8,2007,"WD","Normal",2.47167188978384
222,"60","RL",69,8068,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","1Fam","2Story",6,5,2002,2002,"Gable","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1010,1010,"GasA","Ex","Y","SBrkr",1010,1257,0,2267,0,0,2,1,4,1,"Gd",8,"Typ",1,"BuiltIn",2002,"RFn",2,390,"TA","TA","Y",120,46,0,0,0,0,0,12,2009,"ConLI","Normal",2.50193358572922
466,"120","RM",69,3072,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","TwnhsE","1Story",7,5,2004,2004,"Hip","BrkFace",18,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1375,1375,"GasA","Ex","Y","SBrkr",1414,0,0,1414,0,0,2,0,2,1,"Gd",6,"Typ",1,"Attchd",2004,"Fin",2,398,"TA","TA","Y",144,20,0,0,0,0,0,5,2006,"WD","Normal",2.49268362349302
570,"90","RL",69,7032,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Duplex","SFoyer",5,5,1979,1979,"Gable","None",0,"TA","TA","CBlock","Gd","TA","Gd","GLQ",943,"Unf",0,0,943,"GasA","TA","Y","SBrkr",943,0,0,943,1,0,1,0,2,1,"TA",4,"Typ",2,"Detchd",1979,"Unf",2,600,"TA","TA","Y",42,0,0,0,0,0,0,12,2006,"WD","Normal",2.46980282612692
292,"190","RL",55,5687,"Pave","Reg","Bnk","AllPub","Inside","Gtl","SWISU","Norm","2fmCon","2Story",5,6,1912,2000,"Gable","None",0,"TA","Fa","PConc","TA","Fa","No","Rec",210,"Unf",0,570,780,"GasA","Ex","N","SBrkr",936,780,0,1716,1,0,2,0,6,1,"Fa",9,"Typ",0,"none",NA,"none",0,0,"none","none","N",0,184,0,0,0,0,0,3,2008,"WD","Normal",2.46976548199996
57,"160","FV",24,2645,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Twnhs","2Story",8,5,1999,2000,"Gable","BrkFace",456,"Gd","TA","PConc","Gd","TA","No","GLQ",649,"Unf",0,321,970,"GasA","Ex","Y","SBrkr",983,756,0,1739,1,0,2,1,3,1,"Gd",7,"Typ",0,"Attchd",1999,"Fin",2,480,"TA","TA","Y",115,0,0,0,0,0,0,8,2009,"WD","Abnorml",2.489740988474
1361,"70","RL",51,9842,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Feedr","1Fam","2Story",5,6,1921,1998,"Gable","None",0,"TA","TA","BrkTil","TA","Fa","No","Unf",0,"Unf",0,612,612,"GasA","Ex","Y","SBrkr",990,1611,0,2601,0,0,3,1,4,1,"TA",8,"Typ",0,"BuiltIn",1998,"RFn",2,621,"TA","TA","Y",183,0,301,0,0,0,0,5,2008,"WD","Normal",2.49728820549418
96,"60","RL",69,9765,"Pave","IR2","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","1Fam","2Story",6,8,1993,1993,"Gable","BrkFace",68,"Ex","Gd","PConc","Gd","Gd","No","ALQ",310,"Unf",0,370,680,"GasA","Gd","Y","SBrkr",680,790,0,1470,0,0,2,1,3,1,"TA",6,"Typ",1,"BuiltIn",1993,"Fin",2,420,"TA","TA","Y",232,63,0,0,0,0,480,4,2009,"WD","Normal",2.49552598981291
927,"60","RL",93,11999,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","1Fam","2Story",8,5,2003,2004,"Hip","BrkFace",340,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1181,1181,"GasA","Ex","Y","SBrkr",1234,1140,0,2374,0,0,2,1,4,1,"Ex",10,"Typ",1,"BuiltIn",2003,"Fin",3,656,"TA","TA","Y",104,100,0,0,0,0,0,5,2007,"WD","Normal",2.53053662416679
1372,"80","RL",80,9600,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","1Fam","SLvl",6,6,1955,1996,"Hip","None",0,"TA","TA","CBlock","TA","TA","Av","BLQ",831,"Unf",0,161,992,"GasA","Gd","Y","SBrkr",1661,0,0,1661,1,0,1,0,3,1,"Gd",8,"Typ",1,"BuiltIn",1955,"RFn",1,377,"TA","TA","Y",0,28,0,0,178,0,0,10,2008,"WD","Normal",2.48629955206566
615,"180","RM",21,1491,"Pave","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","TwnhsE","SFoyer",4,6,1972,1972,"Gable","None",0,"TA","TA","CBlock","Gd","TA","Av","LwQ",150,"GLQ",480,0,630,"GasA","Ex","Y","SBrkr",630,0,0,630,1,0,1,0,1,1,"TA",3,"Typ",0,"none",NA,"none",0,0,"none","none","Y",96,24,0,0,0,0,0,5,2010,"WD","Normal",2.41875686995778
807,"80","RL",75,9750,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","1Fam","SLvl",5,5,1967,1967,"Gable","None",0,"TA","TA","PConc","TA","TA","Av","ALQ",400,"Rec",480,100,980,"GasA","Gd","Y","SBrkr",980,0,0,980,0,0,2,0,3,1,"TA",6,"Typ",0,"Attchd",1967,"Fin",1,384,"TA","TA","Y",68,0,0,0,0,0,0,10,2006,"WD","Normal",2.46951606325064
1027,"20","RL",73,9300,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","1Fam","1Story",5,5,1960,1960,"Gable","BrkFace",324,"TA","TA","CBlock","TA","TA","No","Rec",697,"Unf",0,571,1268,"GasA","TA","Y","SBrkr",1264,0,0,1264,1,0,1,0,3,1,"TA",6,"Typ",2,"Attchd",1960,"Unf",2,461,"TA","TA","Y",0,0,0,0,143,0,0,4,2010,"WD","Normal",2.48729867247321
868,"20","RL",85,6970,"Pave","Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","1Fam","1Story",4,5,1961,1961,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",932,"Unf",0,108,1040,"GasA","TA","Y","SBrkr",1120,0,0,1120,1,0,1,1,3,1,"Fa",5,"Typ",0,"Attchd",1961,"RFn",2,544,"TA","TA","Y",168,0,0,0,0,0,400,5,2007,"WD","Normal",2.46534724599481
404,"60","RL",93,12090,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","1Fam","2Story",8,5,1998,1998,"Hip","BrkFace",650,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1141,1141,"GasA","Gd","Y","SBrkr",1165,1098,0,2263,0,0,2,1,4,1,"Gd",10,"Typ",1,"BuiltIn",1998,"Fin",2,420,"TA","TA","Y",144,123,0,0,0,0,0,7,2006,"WD","Abnorml",2.52258088441851
1284,"90","RL",94,9400,"Pave","Reg","Low","AllPub","Corner","Gtl","Mitchel","Norm","Duplex","2Story",6,5,1971,1971,"Mansard","None",0,"TA","TA","CBlock","TA","TA","Av","Unf",0,"Unf",0,912,912,"GasA","TA","Y","SBrkr",912,912,0,1824,0,0,2,2,4,2,"TA",8,"Typ",0,"none",NA,"none",0,0,"none","none","Y",128,0,0,0,0,0,0,4,2010,"WD","Normal",2.47167188978384
1338,"30","RM",153,4118,"Pave","IR1","Bnk","AllPub","Corner","Mod","OldTown","Feedr","1Fam","1Story",4,4,1941,1950,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,693,693,"Grav","Fa","N","FuseA",693,0,0,693,0,0,1,0,2,1,"Fa",4,"Typ",0,"none",NA,"none",0,0,"none","none","N",0,20,0,0,0,0,0,3,2006,"WD","Normal",2.38587499499748
675,"20","RL",80,9200,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","1Fam","1Story",6,6,1965,1965,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","Rec",892,"Unf",0,244,1136,"GasA","TA","Y","SBrkr",1136,0,0,1136,1,0,1,0,3,1,"TA",5,"Typ",1,"Attchd",1965,"RFn",1,384,"TA","TA","Y",426,0,0,0,0,0,0,7,2008,"WD","Normal",2.47227703941949
1332,"80","RL",55,10780,"Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","1Fam","SLvl",5,5,1976,1976,"Gable","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",483,"Unf",0,428,911,"GasA","Gd","Y","SBrkr",954,0,0,954,0,0,1,0,3,1,"TA",6,"Typ",0,"Detchd",1976,"Unf",2,576,"TA","TA","Y",0,0,0,0,0,0,0,7,2006,"WD","Normal",2.46761957939851
730,"30","RM",52,6240,"Pave","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","1Fam","1.5Fin",4,5,1925,1950,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",152,"Unf",0,628,780,"GasA","TA","Y","FuseA",848,0,360,1208,0,0,1,0,2,1,"TA",5,"Typ",0,"Detchd",1962,"Unf",2,539,"TA","TA","Y",0,23,112,0,0,0,0,1,2009,"WD","Normal",2.44603451236683
664,"85","RL",90,10012,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","1Fam","SFoyer",4,5,1972,1972,"Gable","None",0,"TA","TA","CBlock","Gd","TA","Av","BLQ",920,"Rec",180,38,1138,"GasA","TA","Y","SBrkr",1181,0,0,1181,1,0,2,0,3,1,"TA",6,"Typ",0,"Detchd",1974,"RFn",2,588,"TA","TA","Y",0,0,180,0,0,0,0,4,2008,"WD","Normal",2.47075525581772
